nbody	 3751.471	0.003	123.923	0.015	0.017	558.202	0.012	0.019	19.279	3.525	57824.989	9.943	0.008	0.289	0.000	0.001	0.001	62291.697
nbody	 3747.797	0.003	123.402	0.015	0.017	556.116	0.012	0.019	19.189	3.260	57834.748	9.970	0.009	0.249	0.000	0.002	0.001	62294.809
nbody	 3751.048	0.003	124.604	0.015	0.017	558.254	0.011	0.020	18.953	3.461	57830.819	9.956	0.009	0.243	0.000	0.001	0.001	62297.415
nbody	 3751.810	0.003	124.953	0.015	0.017	559.963	0.012	0.020	14.229	2.561	65674.657	8.434	0.009	0.249	0.000	0.002	0.001	70136.935
nbody	 3751.288	0.004	125.065	0.016	0.017	562.145	0.011	0.021	14.004	2.216	65675.629	8.598	0.009	0.251	0.000	0.002	0.002	70139.278
nbody	 3748.848	0.004	124.722	0.016	0.017	558.788	0.012	0.025	14.240	2.200	65668.174	8.392	0.009	0.252	0.000	0.002	0.001	70125.702
nbody	 3753.502	0.003	125.187	0.016	0.017	558.326	0.012	0.026	16.201	2.315	99904.521	10.473	0.010	0.383	0.000	0.002	0.002	104370.996
nbody	 3750.461	0.004	124.936	0.015	0.016	560.867	0.012	0.025	16.091	2.314	99904.730	10.393	0.039	0.390	0.000	0.001	0.001	104370.295
nbody	 3753.968	0.004	124.136	0.015	0.017	560.825	0.012	0.020	15.996	2.456	99902.085	10.315	0.010	0.393	0.000	0.002	0.001	104370.255
nbody	 3749.120	0.003	124.127	0.016	0.017	561.971	0.012	0.025	19.837	2.518	141020.999	11.957	0.010	0.422	0.000	0.002	0.002	145491.038
nbody	 3751.925	0.003	124.350	0.015	0.017	557.604	0.012	0.023	19.976	2.360	141015.266	10.129	0.009	0.377	0.000	0.002	0.002	145482.070
nbody	 3751.321	0.003	124.890	0.015	0.017	563.122	0.012	0.021	19.846	2.672	141022.176	11.915	0.009	0.424	0.000	0.002	0.001	145496.446
nbody	 3751.181	0.003	124.126	0.015	0.017	564.432	0.014	0.056	20.915	2.318	189613.789	13.312	0.010	0.383	0.000	0.002	0.002	194090.575
nbody	 3749.346	0.003	124.281	0.016	0.018	560.179	0.013	0.021	20.750	2.414	189609.932	13.463	0.010	0.418	0.000	0.002	0.002	194080.868
nbody	 3752.092	0.003	125.120	0.015	0.017	558.854	0.013	0.021	21.740	2.293	189608.797	13.401	0.009	0.411	0.000	0.001	0.001	194082.788

nbody	 3758.424	0.003	127.796	0.015	0.018	552.137	0.010	0.022	26.612	4.148	37627.342	16.531	0.009	0.184	0.000	0.002	0.001	42113.254
nbody	 3760.976	0.004	127.848	0.015	0.017	553.709	0.011	0.021	26.594	4.241	37609.960	16.138	0.009	0.186	0.000	0.002	0.001	42099.732
nbody	 3760.062	0.003	127.985	0.015	0.017	551.706	0.011	0.022	27.004	4.332	37656.995	16.777	0.009	0.190	0.000	0.002	0.001	42145.131
nbody	 3760.227	0.004	128.005	0.016	0.019	549.972	0.012	0.021	27.077	3.758	57839.169	15.372	0.010	0.297	0.000	0.002	0.002	62323.963
nbody	 3760.339	0.004	128.258	0.015	0.018	552.388	0.011	0.021	27.234	3.200	57830.264	15.125	0.008	0.290	0.000	0.002	0.001	62317.178
nbody	 3758.711	0.003	127.998	0.015	0.017	552.753	0.011	0.021	27.120	3.469	57819.498	15.452	0.008	0.283	0.000	0.002	0.002	62305.363
nbody	 3760.697	0.004	128.235	0.015	0.018	554.621	0.012	0.021	21.168	2.066	65676.134	12.071	0.010	0.296	0.000	0.002	0.001	70155.371
nbody	 3760.851	0.003	128.377	0.015	0.017	558.252	0.012	0.039	21.305	2.332	65675.177	12.174	0.010	0.266	0.000	0.002	0.002	70158.834
nbody	 3760.671	0.003	127.842	0.015	0.018	551.840	0.012	0.022	21.346	2.261	65676.190	12.097	0.009	0.261	0.000	0.002	0.002	70152.591
nbody	 3759.729	0.004	127.968	0.016	0.018	551.666	0.012	0.022	23.888	2.168	99900.935	14.211	0.010	0.430	0.000	0.002	0.002	104381.081
nbody	 3760.066	0.004	128.715	0.016	0.018	555.797	0.012	0.023	23.996	2.431	99898.098	14.166	0.010	0.434	0.000	0.002	0.001	104383.789
nbody	 3760.402	0.004	127.842	0.037	0.019	556.556	0.012	0.022	23.703	2.353	99907.400	14.065	0.010	0.466	0.000	0.002	0.001	104392.894
nbody	 3760.061	0.004	128.543	0.015	0.017	554.324	0.012	0.021	27.253	2.145	141021.695	16.151	0.010	0.397	0.000	0.002	0.001	145510.651
nbody	 3760.625	0.004	127.801	0.015	0.017	550.124	0.013	0.021	27.328	2.318	141046.254	15.855	0.011	0.434	0.000	0.002	0.002	145530.824
nbody	 3760.222	0.003	128.321	0.016	0.019	555.449	0.012	0.020	27.306	2.378	141057.686	16.044	0.011	0.436	0.000	0.002	0.002	145547.927
nbody	 3759.526	0.004	128.013	0.015	0.018	551.495	0.036	0.021	30.753	2.199	189600.210	18.333	0.011	0.397	0.000	0.002	0.002	194091.035
nbody	 3760.562	0.003	129.397	0.015	0.017	558.366	0.013	0.021	30.691	2.262	189617.835	18.320	0.011	0.434	0.000	0.002	0.002	194117.951
nbody	 3759.768	0.003	129.042	0.015	0.017	549.770	0.012	0.021	30.499	2.522	189608.653	18.366	0.010	0.402	0.000	0.002	0.002	194099.104

SW	 3752.338	0.003	124.548	0.015	0.009	264.695	0.018	0.014	101.658	14.742	4084.355	9.378	0.004	12.026	0.163	0.048	88.929	8452.943
SW	 3750.476	0.002	124.709	0.014	0.009	260.224	0.017	0.016	101.890	14.993	4099.869	9.507	0.005	11.993	0.170	0.048	89.252	8463.194
SW	 3749.863	0.003	124.822	0.014	0.009	263.774	0.018	0.044	102.485	14.494	4062.169	9.367	0.004	11.944	0.163	0.002	89.054	8428.229
SW	 3750.109	0.002	124.834	0.014	0.009	262.247	0.017	0.015	274.192	32.873	7993.110	9.221	0.005	12.059	0.167	0.079	88.738	12547.691
